id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
65422408,2020-11-21 1:58:46 PM EST,11/21/20,2020-11-21 18:58:46 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-22 19:05:52 UTC,2020-11-25 05:21:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65422408,https://inaturalist-open-data.s3.amazonaws.com/photos/105296231/medium.jpeg?1606071964,,,2,0,FALSE,2,20.4944713,-87.23631989,5,5,,,FALSE,gps,gps,Robalo blanco,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65424851,2020-11-21 1:34:42 PM EST,11/21/20,2020-11-21 18:34:42 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-22 19:45:03 UTC,2020-11-22 20:22:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65424851,https://inaturalist-open-data.s3.amazonaws.com/photos/105300838/medium.jpeg?1606074320,,,2,0,FALSE,2,20.49457211,-87.23643757,15,15,,,FALSE,gps,gps,Robalo blanco,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65425007,2020-11-21 1:30:09 PM EST,11/21/20,2020-11-21 18:30:09 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-22 19:47:17 UTC,2020-11-22 20:42:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65425007,https://inaturalist-open-data.s3.amazonaws.com/photos/105301074/medium.jpeg?1606074449,,,4,0,FALSE,2,20.49439467,-87.23638527,11,11,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65425101,2020-11-21 1:23:05 PM EST,11/21/20,2020-11-21 18:23:05 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-22 19:48:57 UTC,2020-11-24 14:44:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65425101,https://inaturalist-open-data.s3.amazonaws.com/photos/105301265/medium.jpeg?1606074561,,,4,0,FALSE,2,20.49442607,-87.2363618,19,19,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65441432,2012/08/03 8:20 AM EDT,8/3/12,2012-08-03 12:20:00 UTC,Eastern Time (US & Canada),1282686,seaheart88,2020-11-22 23:58:14 UTC,2020-11-25 17:36:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65441432,https://inaturalist-open-data.s3.amazonaws.com/photos/105331653/medium.jpeg?1606089466,,,1,0,FALSE,,27.94898006,-80.53421052,488,488,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65570217,2020-11-21 12:45:09 PM EST,11/21/20,2020-11-21 17:45:09 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-25 05:07:36 UTC,2020-11-26 00:39:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65570217,https://inaturalist-open-data.s3.amazonaws.com/photos/105559583/medium.jpeg?1606280864,,,2,0,FALSE,2,20.49441634,-87.2363276,25,25,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65570271,2020-11-21 12:45:21 PM EST,11/21/20,2020-11-21 17:45:21 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-25 05:09:46 UTC,2020-11-26 00:39:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65570271,https://inaturalist-open-data.s3.amazonaws.com/photos/105559726/medium.jpeg?1606281006,,,2,0,FALSE,2,20.49447255,-87.23632291,7,7,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65570298,2020-11-21 12:30:50 PM EST,11/21/20,2020-11-21 17:30:50 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-25 05:11:01 UTC,2020-11-26 00:39:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65570298,https://inaturalist-open-data.s3.amazonaws.com/photos/105559798/medium.jpeg?1606281066,,,2,0,FALSE,2,20.49448668,-87.23632425,5,5,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65570517,2020-11-21 1:03:49 PM EST,11/21/20,2020-11-21 18:03:49 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-25 05:17:28 UTC,2020-11-26 00:40:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65570517,https://inaturalist-open-data.s3.amazonaws.com/photos/105560164/medium.jpeg?1606281451,,,2,0,FALSE,2,20.49443706,-87.23639097,5,5,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65583568,2020-11-19 2:51:34 PM CST,11/19/20,2020-11-19 20:51:34 UTC,Mexico City,363543,salvador_luna,2020-11-25 14:17:47 UTC,2020-11-25 17:36:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65583568,https://inaturalist-open-data.s3.amazonaws.com/photos/105583783/medium.jpeg?1606313875,,,1,0,FALSE,2,20.244004,-96.79101097,,,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65820686,2020-11-29 9:50:26 AM EST,11/29/20,2020-11-29 14:50:26 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-29 16:12:01 UTC,2020-11-29 16:37:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/65820686,https://inaturalist-open-data.s3.amazonaws.com/photos/106005057/medium.jpeg?1606666326,,,0,0,FALSE,2,20.49448449,-87.23633263,21,21,,,FALSE,gps,gps,Robalo blanco,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65822202,2020-11-29 10:20:33 AM EST,11/29/20,2020-11-29 15:20:33 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-29 16:34:49 UTC,2020-11-30 15:24:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65822202,https://inaturalist-open-data.s3.amazonaws.com/photos/106007418/medium.jpeg?1606667695,,,2,0,FALSE,2,20.49454416,-87.23640606,8,8,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65822321,2020-11-29 10:21:01 AM EST,11/29/20,2020-11-29 15:21:01 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-29 16:37:01 UTC,2020-11-30 15:23:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65822321,https://inaturalist-open-data.s3.amazonaws.com/photos/106007680/medium.jpeg?1606667826,,,2,0,FALSE,2,20.49456551,-87.2363276,24,24,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65826063,2020-11-29 12:12:16 PM EST,11/29/20,2020-11-29 17:12:16 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-29 17:32:34 UTC,2020-11-29 23:50:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65826063,https://inaturalist-open-data.s3.amazonaws.com/photos/106014176/medium.jpeg?1606671159,,,1,0,FALSE,2,20.49505764,-87.23642483,17,17,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65833833,2020-11-29 10:15:53 AM EST,11/29/20,2020-11-29 15:15:53 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-29 19:38:56 UTC,2020-11-29 23:47:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65833833,https://inaturalist-open-data.s3.amazonaws.com/photos/106028174/medium.jpeg?1606678746,,,1,0,FALSE,2,20.49470966,-87.23647848,16,16,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65885156,2020-11-30 7:20:22 AM EST,11/30/20,2020-11-30 12:20:22 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-30 13:37:39 UTC,2020-11-30 19:50:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65885156,https://inaturalist-open-data.s3.amazonaws.com/photos/106119146/medium.jpeg?1606743467,,,2,0,FALSE,2,20.49459912,-87.23646741,120,120,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65896754,2020-11-29 10:06:09 AM EST,11/29/20,2020-11-29 15:06:09 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-30 18:03:13 UTC,2020-12-01 00:45:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65896754,https://inaturalist-open-data.s3.amazonaws.com/photos/106138818/medium.jpeg?1606759400,,,1,0,FALSE,2,20.49468799,-87.23654822,18,18,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65905047,2020-11-30 3:04:03 PM EST,11/30/20,2020-11-30 20:04:03 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-30 20:43:09 UTC,2020-12-01 01:24:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65905047,https://inaturalist-open-data.s3.amazonaws.com/photos/106153076/medium.jpeg?1606769002,,,1,0,FALSE,2,20.49515499,-87.23650597,32,32,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65905238,2020-11-30 3:23:26 PM EST,11/30/20,2020-11-30 20:23:26 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-30 20:46:36 UTC,2020-12-01 01:24:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65905238,https://inaturalist-open-data.s3.amazonaws.com/photos/106153378/medium.jpeg?1606769209,,,1,0,FALSE,2,20.49502937,-87.23662466,11,11,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65913876,2020-11-30 5:40:59 PM EST,11/30/20,2020-11-30 22:40:59 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-11-30 23:55:47 UTC,2020-12-01 00:41:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65913876,https://inaturalist-open-data.s3.amazonaws.com/photos/106168978/medium.jpeg?1606780685,,,2,0,FALSE,2,20.49525863,-87.23634437,26,26,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65914098,2020-11-30 5:44:00 PM EST,11/30/20,2020-11-30 22:44:00 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-01 00:02:19 UTC,2020-12-01 01:01:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65914098,https://inaturalist-open-data.s3.amazonaws.com/photos/106169342/medium.jpeg?1606780946,,,2,0,FALSE,2,20.49513772,-87.23631822,26,26,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65914258,2020-11-30 5:51:02 PM EST,11/30/20,2020-11-30 22:51:02 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-01 00:05:18 UTC,2020-12-01 00:40:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65914258,https://inaturalist-open-data.s3.amazonaws.com/photos/106169511/medium.jpeg?1606781125,,,2,0,FALSE,2,20.49527622,-87.23645467,26,26,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65914401,2020-11-30 5:54:08 PM EST,11/30/20,2020-11-30 22:54:08 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-01 00:08:38 UTC,2020-12-01 00:57:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65914401,https://inaturalist-open-data.s3.amazonaws.com/photos/106169722/medium.jpeg?1606781325,,,2,0,FALSE,2,20.49517132,-87.23637588,15,15,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65914480,2020-11-30 5:54:21 PM EST,11/30/20,2020-11-30 22:54:21 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-01 00:11:10 UTC,2020-12-01 00:46:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65914480,https://inaturalist-open-data.s3.amazonaws.com/photos/106169889/medium.jpeg?1606781477,,,3,0,FALSE,2,20.49509658,-87.23634437,15,15,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65914677,2020-11-30 5:57:17 PM EST,11/30/20,2020-11-30 22:57:17 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-01 00:14:54 UTC,2020-12-01 00:46:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65914677,https://inaturalist-open-data.s3.amazonaws.com/photos/106170135/medium.jpeg?1606781699,,,2,0,FALSE,2,20.49514997,-87.23648988,17,17,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65914771,2020-11-30 6:04:27 PM EST,11/30/20,2020-11-30 23:04:27 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-01 00:17:54 UTC,2020-12-01 00:45:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65914771,https://inaturalist-open-data.s3.amazonaws.com/photos/106170341/medium.jpeg?1606781878,,,2,0,FALSE,2,20.4951776,-87.23637421,15,15,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65914931,2020-11-30 6:06:27 PM EST,11/30/20,2020-11-30 23:06:27 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-01 00:21:45 UTC,2020-12-01 00:45:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65914931,https://inaturalist-open-data.s3.amazonaws.com/photos/106170566/medium.jpeg?1606782111,,,2,0,FALSE,2,20.4951195,-87.23653849,17,17,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65915132,2020-11-30 6:15:39 PM EST,11/30/20,2020-11-30 23:15:39 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-01 00:25:21 UTC,2020-12-01 00:45:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65915132,https://inaturalist-open-data.s3.amazonaws.com/photos/106170802/medium.jpeg?1606782326,,,2,0,FALSE,2,20.49504727,-87.23633733,15,15,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65936468,2020-12-01 7:17:19 AM EST,12/1/20,2020-12-01 12:17:19 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-01 12:22:40 UTC,2020-12-01 23:14:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65936468,https://inaturalist-open-data.s3.amazonaws.com/photos/106209199/medium.jpeg?1606825365,,,2,0,FALSE,2,20.49443895,-87.23635744,15,15,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65967819,2020-12-01 4:50:23 PM EST,12/1/20,2020-12-01 21:50:23 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-01 22:12:06 UTC,2020-12-02 13:33:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65967819,https://inaturalist-open-data.s3.amazonaws.com/photos/106250114/medium.jpeg?1606860743,,,2,0,FALSE,2,20.49543638,-87.23635476,22,22,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65968044,2020-12-01 4:44:05 PM EST,12/1/20,2020-12-01 21:44:05 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-01 22:13:25 UTC,2020-12-02 13:33:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65968044,https://inaturalist-open-data.s3.amazonaws.com/photos/106250175/medium.jpeg?1606860810,,,2,0,FALSE,2,20.49513332,-87.23665383,16,16,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
65973413,2020/10/17 3:37 PM EDT,10/17/20,2020-10-17 19:37:00 UTC,Eastern Time (US & Canada),3595549,ashah1,2020-12-01 23:44:07 UTC,2020-12-06 23:39:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65973413,https://inaturalist-open-data.s3.amazonaws.com/photos/106257020/medium.jpeg?1606865870,,,3,0,FALSE,,27.56353386,-82.60648727,244,244,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
66210978,Sun Dec 06 2020 14:20:42 GMT-0500 (EST),12/6/20,2020-12-06 19:20:42 UTC,Eastern Time (US & Canada),783729,sharonoutside,2020-12-06 20:38:08 UTC,2020-12-07 17:21:45 UTC,research,,https://www.inaturalist.org/observations/66210978,https://static.inaturalist.org/photos/106692759/medium.jpg?1607293505,,,2,0,FALSE,3,26.45432167,-82.11571383,4,4,,,FALSE,,,Robalo blanco,Centropomus undecimalis,Common Snook,Actinopterygii,49437
66221466,2020-12-06 5:30:46 PM EST,12/6/20,2020-12-06 22:30:46 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-06 23:32:08 UTC,2020-12-07 17:14:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66221466,https://inaturalist-open-data.s3.amazonaws.com/photos/106700706/medium.jpeg?1607297536,,,1,0,FALSE,2,20.4951663,-87.23636918,36,36,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
66234762,Sun Dec 06 2020 22:51:42 GMT-0500 (EST),12/6/20,2020-12-07 03:51:42 UTC,Eastern Time (US & Canada),3885298,asher_ogden,2020-12-07 03:52:13 UTC,2020-12-10 00:11:56 UTC,research,,https://www.inaturalist.org/observations/66234762,https://static.inaturalist.org/photos/106726628/medium.jpg?1607313145,,,4,1,FALSE,3,26.94750659,-80.10639279,10187,10187,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
66305532,2020-12-08 3:19:09 PM EST,12/8/20,2020-12-08 20:19:09 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-08 20:44:15 UTC,2020-12-09 16:17:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66305532,https://inaturalist-open-data.s3.amazonaws.com/photos/106860409/medium.jpeg?1607460262,,,1,0,FALSE,2,20.49383313,-87.23638158,6,6,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
66314068,2020-05-25 10:15:00 AM EDT,5/25/20,2020-05-25 14:15:00 UTC,Eastern Time (US & Canada),3889162,beto_matheus,2020-12-09 00:39:56 UTC,2020-12-10 00:13:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66314068,https://inaturalist-open-data.s3.amazonaws.com/photos/106875893/medium.jpeg?1607474400,,,3,0,FALSE,2,25.91870589,-81.72939308,599,599,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
66386479,Fri Aug 07 2020 22:09:38 GMT-0400 (EDT),8/7/20,2020-08-08 02:09:38 UTC,Eastern Time (US & Canada),3485431,mallyysmith,2020-12-10 20:10:20 UTC,2020-12-12 19:59:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66386479,https://inaturalist-open-data.s3.amazonaws.com/photos/107007893/medium.jpg?1607631025,,,3,0,FALSE,3,25.92358833,-81.71447833,5,5,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
66427743,,,,UTC,3729082,matthewmooney,2020-12-11 18:55:18 UTC,2020-12-12 14:40:23 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/66427743,https://inaturalist-open-data.s3.amazonaws.com/photos/107085203/medium.jpg?1607712921,,,2,0,FALSE,3,,,,,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
66438812,2020-12-11 5:35:08 PM EST,12/11/20,2020-12-11 22:35:08 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-11 22:49:09 UTC,2020-12-12 15:54:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66438812,https://inaturalist-open-data.s3.amazonaws.com/photos/107104691/medium.jpeg?1607726954,,,1,0,FALSE,2,20.49793937,-87.2364426,128,128,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
66478836,2020-12-12 2:33:00 PM EST,12/12/20,2020-12-12 19:33:00 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-12 19:48:32 UTC,2020-12-13 21:04:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66478836,https://inaturalist-open-data.s3.amazonaws.com/photos/107177475/medium.jpeg?1607802523,,,1,0,FALSE,2,20.49442544,-87.23646473,22,22,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
66487019,Sat Dec 12 2020 17:24:12 GMT-0500 (EST),12/12/20,2020-12-12 22:24:12 UTC,America/New_York,3710936,lukemiller17,2020-12-12 22:26:23 UTC,2020-12-13 21:14:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66487019,https://inaturalist-open-data.s3.amazonaws.com/photos/107191314/medium.jpg?1607811989,,,3,0,FALSE,3,26.45145,-82.02623617,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
66491407,2020-12-12 5:21:17 PM EST,12/12/20,2020-12-12 22:21:17 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-12 23:55:51 UTC,2020-12-13 14:19:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66491407,https://inaturalist-open-data.s3.amazonaws.com/photos/107199664/medium.jpeg?1607817356,,,1,0,FALSE,2,20.49526931,-87.23644931,28,28,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
66491464,2020-12-12 5:13:00 PM EST,12/12/20,2020-12-12 22:13:00 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2020-12-12 23:56:48 UTC,2020-12-13 21:04:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66491464,https://inaturalist-open-data.s3.amazonaws.com/photos/107199771/medium.jpeg?1607817414,,,1,0,FALSE,2,20.49520336,-87.23651938,34,34,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
66495585,2010/10/14 6:44 AM EDT,10/14/10,2010-10-14 10:44:00 UTC,Eastern Time (US & Canada),1282686,seaheart88,2020-12-13 01:36:14 UTC,2020-12-28 17:27:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66495585,https://inaturalist-open-data.s3.amazonaws.com/photos/107207903/medium.jpeg?1607823344,,,2,0,FALSE,,27.8522101,-80.44795,3621,3621,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
66587834,2016/03/24 11:23 AM MST,3/24/16,2016-03-24 18:23:00 UTC,Arizona,87515,mjskinner,2020-12-14 22:42:29 UTC,2020-12-20 15:00:55 UTC,research,,https://www.inaturalist.org/observations/66587834,https://static.inaturalist.org/photos/107376302/medium.jpeg?1607985705,,,3,0,FALSE,,27.7926006,-82.40324514,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
